Date,Close,High,Low,Open,Volume,Daily_Return,Lag_1,Lag_3,Lag_7,Lag_30,MA_7,MA_30,EMA_7,EMA_30,ROC_7,ROC_30,Rolling_STD_7,Historical_Volatility_7,Historical_Volatility_30,Price_Range
2016-05-15,457.5679931640625,458.6919860839844,455.4590148925781,455.7590026855469,28514000.0,0.004163098409817101,455.6709899902344,454.7659912109375,458.5480041503906,429.7130126953125,455.3972821916853,449.9366973876953,455.5999115360647,448.42708001559714,-0.002137204779996571,0.06482228754031372,3.123034954110484,0.1759518046989595,0.2676704267353686,3.23297119140625
2016-05-16,454.1629943847656,458.2000122070313,452.9450073242188,457.58599853515625,59171500.0,-0.007441514332660049,457.5679931640625,455.6700134277344,460.4830017089844,430.5719909667969,454.49442400251115,450.7230641682943,455.24068224824,448.79713900715643,-0.013724735333906724,0.05478991646669362,2.1784144448401404,0.1779923604272371,0.2697732078137914,5.2550048828125
2016-05-17,453.7829895019531,455.0719909667969,453.6050109863281,454.0090026855469,64100300.0,-0.0008367147643265627,454.1629943847656,455.6709899902344,450.8949890136719,427.3989868164063,454.90699550083707,451.60253092447914,454.8762590616683,449.1188067810143,0.006405040106120419,0.061731551780398464,1.5722402849660493,0.08113878308603382,0.26791103947371897,1.46697998046875
2016-05-18,454.6189880371094,455.99798583984375,453.2990112304688,453.6910095214844,86850096.0,0.0018422870722276663,453.7829895019531,457.5679931640625,452.7279968261719,428.5910034179688,455.17713710239957,452.4701304117838,454.81194130552853,449.4736571846334,0.004176881536362309,0.06072919032730528,1.26857628615246,0.07739873784375592,0.26790051377986424,2.698974609374943
2016-05-19,438.7149963378906,454.6329956054688,438.7149963378906,454.5239868164063,96027400.0,-0.034983122389776966,454.6189880371094,454.1629943847656,454.7659912109375,435.5090026855469,452.88413783482144,452.576996866862,450.78770506361906,448.7795500332307,-0.035295064237998,0.007361486519392502,6.37290923730223,0.2618267499458978,0.2923240474845518,15.917999267578182
2016-05-20,442.6759948730469,444.0539855957031,437.3890075683594,437.7929992675781,81987904.0,0.009028637197771028,438.7149963378906,453.7829895019531,455.6700134277344,441.3890075683594,451.02784946986606,452.6198964436849,448.759777515976,448.3857722809608,-0.028516290674782896,0.0029157665519981,7.257275284534529,0.2777708107265189,0.29020171144276175,6.66497802734375
2016-05-21,443.18798828125,443.7780151367188,441.70599365234375,442.9660034179688,42762300.0,0.001156587242436613,442.6759948730469,454.6189880371094,455.6709899902344,449.4249877929688,449.2445635114397,452.41199645996096,447.36683020729447,448.0504313777537,-0.027394769434964217,-0.013877731948878536,7.457123833750268,0.278913544197328,0.2828960425471915,2.072021484375057
2016-05-22,439.322998046875,443.427001953125,439.0350036621094,443.2179870605469,39657600.0,-0.008720882191243562,443.18798828125,438.7149963378906,457.5679931640625,445.7369995117188,446.6381356375558,452.1981964111328,445.3558721671896,447.4873711628583,-0.039873844739497954,-0.014389654598720769,7.248630807314181,0.27177259267797227,0.28308144654730527,4.391998291015625
2016-05-23,444.1549987792969,444.3450012207031,438.822998046875,439.3479919433594,50582500.0,0.010998742961110253,439.322998046875,442.6759948730469,454.1629943847656,450.2820129394531,445.2084219796317,451.99396260579425,445.05565382021643,447.272379396177,-0.02203613180555619,-0.013607059540661992,6.461292349706496,0.29614438933275594,0.2834720403831677,5.522003173828125
2016-05-24,445.9809875488281,447.1000061035156,443.9299926757813,444.2909851074219,65783100.0,0.004111152130561901,444.1549987792969,443.18798828125,453.7829895019531,458.5549926757813,444.0938502720424,451.5748291015625,445.2869872523694,447.1890637931222,-0.01719324464252847,-0.027420931682764493,5.305147684004563,0.300540428507748,0.27588030744188136,3.170013427734318
2016-05-25,449.5989990234375,450.2980041503906,446.06201171875,446.06201171875,65231000.0,0.008112479176510368,445.9809875488281,439.322998046875,454.6189880371094,461.4259948730469,443.376708984375,451.18059590657555,446.36499019513644,447.34454348540066,-0.011042189494430255,-0.025631403477524795,3.7593361140542525,0.30916897153167655,0.27655355313597924,4.235992431640625
2016-05-26,453.3840026855469,453.6440124511719,447.89599609375,449.6719970703125,65203800.0,0.008418621194288045,449.5989990234375,444.1549987792969,438.7149963378906,466.0889892578125,445.4722813197545,450.75709635416666,448.11974331773905,447.73418601444234,0.03343630026350519,-0.02725871424788795,4.69875952857204,0.12978755847435453,0.2757806609222556,5.748016357421875
2016-05-27,473.4639892578125,478.1489868164063,453.52099609375,453.52099609375,164780992.0,0.04428913780222743,453.3840026855469,445.9809875488281,442.6759948730469,444.68701171875,449.87056623186385,451.71632893880206,454.4558048027574,449.3941733204663,0.06954972652988589,0.0647128807019508,11.348804422089223,0.31641476802932017,0.269537415791981,24.627990722656307
2016-05-28,530.0399780273438,533.4730224609375,472.6990051269531,473.0289916992188,181199008.0,0.11949375254117633,473.4639892578125,449.5989990234375,443.18798828125,449.010986328125,462.27799333844865,454.41729532877605,473.351848108904,454.5971284628455,0.1959709920905548,0.18046104475493818,31.826718803011474,0.8404444648331862,0.48997354837403634,60.774017333984375
2016-05-29,526.2329711914062,553.9600219726562,512.1790161132812,527.4769897460938,148736992.0,-0.0071824899889741944,530.0399780273438,453.3840026855469,439.322998046875,455.0969848632813,474.6937037876674,456.7884948730469,486.57212887952954,459.2187957356559,0.19782705101010456,0.15630950916867836,37.77542962522097,0.8365678729582315,0.4912055429377085,41.781005859375
2016-05-30,533.864013671875,544.3489990234375,522.9630126953125,528.4710083007812,87958704.0,0.014501262555236538,526.2329711914062,473.4639892578125,444.1549987792969,448.3179931640625,487.50927734375,459.64002888997396,498.3951000776159,464.03461624767,0.20197682146802776,0.19081549661672148,40.78549392742794,0.8328942813309191,0.48678431842342246,21.385986328125
2016-05-31,531.385986328125,546.6179809570312,520.6619873046875,534.1909790039062,138450000.0,-0.004641682676279957,533.864013671875,530.0399780273438,445.9809875488281,451.875,499.7099914550781,462.29039510091144,506.64282164024314,468.37986593028,0.19149919203662535,0.17595792271784227,39.02841668504642,0.8500000458307518,0.48817404045506385,25.95599365234375
2016-06-01,536.9199829101562,543.0800170898438,525.635986328125,531.1069946289062,86061800.0,0.01041426895780817,531.385986328125,526.2329711914062,449.5989990234375,444.66900634765625,512.1844177246094,465.3654276529948,514.2121119577214,472.80180896123983,0.1942197026158563,0.20745987520069087,33.96934053911704,0.8471878616474181,0.48207182417869804,17.44403076171875
2016-06-02,537.9719848632812,540.3519897460938,533.0780029296875,536.5150146484375,60378200.0,0.001959327249142495,536.9199829101562,533.864013671875,453.3840026855469,450.3039855957031,524.2684151785714,468.2876942952474,520.1520801841114,477.0063364387909,0.1865702840785981,0.19468626099678632,22.762708643997353,0.8567901468598386,0.48182032409223896,7.27398681640625
2016-06-03,569.1939697265625,574.6380004882812,536.9199829101562,537.6820068359375,122020000.0,0.058036451231221475,537.9719848632812,531.385986328125,473.4639892578125,446.7219848632813,537.9441266741071,472.3700937906901,532.4125525697241,482.9539256831633,0.2021906261948525,0.27415705743867425,14.357841021615545,0.8805058646807113,0.5114272305440215,37.718017578125
2016-06-04,572.7269897460938,590.1320190429688,564.2379760742188,569.7050170898438,94925296.0,0.006207058063578019,569.1939697265625,536.9199829101562,530.0399780273438,447.97601318359375,544.0422712053571,476.52845967610676,542.4911618638165,488.7457362678685,0.0805354567359593,0.27847691146662656,18.81464865204015,0.4203274285883453,0.5110934778710128,25.89404296875
2016-06-05,574.9769897460938,582.8079833984375,569.177978515625,573.3079833984375,68874096.0,0.003928573369656352,572.7269897460938,537.9719848632812,526.2329711914062,459.6029968261719,551.0057024274554,480.37425944010414,550.6126188343858,494.309042943883,0.09262821074158412,0.2510296793464075,20.101020069106685,0.39760470010217436,0.5074150247052635,13.6300048828125
2016-06-06,585.5369873046875,586.469970703125,574.6019897460938,574.6019897460938,72138896.0,0.018365948110822705,574.9769897460938,569.1939697265625,533.864013671875,458.5360107421875,558.3875558035714,484.6076253255208,559.3437109519612,500.1947167736124,0.09679051651638737,0.2769705619345706,22.141348475668245,0.3995173853789424,0.5073433108140138,11.86798095703125
2016-06-07,576.5969848632812,590.2589721679688,567.5139770507812,585.4450073242188,107770000.0,-0.015268040508522596,585.5369873046875,572.7269897460938,531.385986328125,458.5480041503906,564.8462698800223,488.54259134928384,563.6570294297912,505.1238953600427,0.08508127744874128,0.25744083420800123,19.373218257084208,0.43464295300083544,0.5133304252995707,22.7449951171875
2016-06-08,581.64501953125,582.8389892578125,573.1300048828125,577.1669921875,80265800.0,0.008754875243001337,576.5969848632812,574.9769897460938,536.9199829101562,460.4830017089844,571.2355608258929,492.5813252766927,568.1540269551559,510.06074208076575,0.08329925881819467,0.263119414555149,15.644427805687362,0.43516427327136964,0.5131541355458165,9.708984375
2016-06-09,574.6300048828125,582.2030029296875,570.9509887695312,582.2030029296875,71301000.0,-0.012060645948779758,581.64501953125,585.5369873046875,537.9719848632812,450.8949890136719,576.4724208286831,496.70582580566406,569.77302143707,514.2265009712204,0.06814113197520388,0.2744209159205999,5.501099496427454,0.4650300266222255,0.5078111505792153,11.25201416015625
2016-06-10,577.469970703125,579.1270141601562,573.3250122070312,575.8369750976562,66991900.0,0.00494225118107372,574.6300048828125,576.5969848632812,569.1939697265625,452.7279968261719,577.6547066824777,500.8638916015625,571.6972587535838,518.3067248248917,0.014539860604177335,0.27553403975775925,4.468542462649882,0.22596252067165015,0.507725263435059,5.802001953125
2016-06-11,606.7269897460938,607.1160278320312,578.6740112304688,578.6740112304688,82357000.0,0.05066413930986835,577.469970703125,581.64501953125,572.7269897460938,454.7659912109375,582.5118495396206,505.92925821940105,580.4546915017113,524.0112580456145,0.0593651086970306,0.3341520726528362,11.369400611774333,0.41976106479657904,0.5283003212914927,28.4420166015625
2016-06-12,672.7839965820312,684.843994140625,607.0390014648438,609.6840209960938,277084992.0,0.10887435032943138,606.7269897460938,574.6300048828125,574.9769897460938,455.6700134277344,596.4842790876116,513.166390991211,603.5370177717913,533.6094992415124,0.1701059495948325,0.4764719572417715,35.35831945678801,0.8321215799561434,0.6297005485709153,77.80499267578125
2016-06-13,704.3759765625,716.0040283203125,664.4869995117188,671.6539916992188,243295008.0,0.04695709193584663,672.7839965820312,577.469970703125,585.5369873046875,455.6709899902344,613.4612775530134,521.4565572102864,628.7467574694684,544.6266913267374,0.20295727141823394,0.5457994738212228,53.23612554337871,0.8469381880285336,0.6382080170459342,51.51702880859375
2016-06-14,685.5590209960938,704.5040283203125,662.8040161132812,704.5040283203125,186694000.0,-0.026714363056839163,704.3759765625,606.7269897460938,576.5969848632812,457.5679931640625,629.0272827148438,529.0562581380208,642.9498233511248,553.7190996925024,0.18897434255340206,0.49826699253040707,56.49117231096882,0.8853071180117572,0.6537876697552891,41.70001220703125
2016-06-15,694.468994140625,696.302978515625,672.5609741210938,685.6849975585938,99223800.0,0.012996653638348121,685.5590209960938,672.7839965820312,581.64501953125,454.1629943847656,645.1449933733259,537.0664581298828,655.8296160484998,562.7997380439941,0.1939739374030922,0.5291184062263621,56.813422484256186,0.8808234202067496,0.6491797644850839,23.74200439453125
2016-06-16,766.3079833984375,773.7219848632812,696.5230102539062,696.5230102539062,271633984.0,0.1034444876069811,694.468994140625,704.3759765625,574.6300048828125,453.7829895019531,672.5275617327009,547.4839579264323,683.4492078859843,575.9293022604098,0.3335676468107769,0.6887102450435489,63.01595174578784,0.9639983174496354,0.7160489505423964,77.198974609375
2016-06-17,748.9089965820312,775.3560180664062,716.5560302734375,768.4869995117188,363320992.0,-0.02270495309111209,766.3079833984375,685.5590209960938,577.469970703125,454.6189880371094,697.0188511439732,557.2936248779297,699.814155059996,587.0892825392241,0.296879551451243,0.6473332973080741,52.321882332147204,1.0474944758952476,0.7281515421431525,58.79998779296875
2016-06-18,756.2269897460938,777.989990234375,733.9290161132812,748.7559814453125,252718000.0,0.009771538594757656,748.9089965820312,694.468994140625,606.7269897460938,438.7149963378906,718.375994001116,567.8773579915364,713.9173637315205,598.0013926816027,0.24640407057309832,0.7237317986815772,37.827606342382644,1.0614960009602161,0.7039236584786714,44.06097412109375
2016-06-19,763.781005859375,766.6209716796875,745.6279907226562,756.68798828125,136184992.0,0.009989085573125944,756.2269897460938,766.3079833984375,672.7839965820312,442.6759948730469,731.3755667550223,578.5808583577474,726.383274263484,608.6968515962978,0.13525442005107013,0.72537254042523,35.08472944236504,0.8524008630616366,0.7037614425998512,20.99298095703125
2016-06-20,737.2260131835938,764.083984375,732.7269897460938,763.927001953125,174511008.0,-0.034767809715171794,763.781005859375,748.9089965820312,704.3759765625,443.18798828125,736.0684291294643,588.3821258544922,729.0939589935115,616.9890555696718,0.04663707695059216,0.6634611782748618,33.00686441801417,0.8932608220638714,0.7260100471506268,31.35699462890625
2016-06-21,666.6519775390625,735.8829956054688,639.0700073242188,735.8829956054688,309944000.0,-0.09572917176344398,737.2260131835938,756.2269897460938,685.5590209960938,439.322998046875,733.3674229213169,595.9597585042318,713.4834636298992,620.1931150515679,-0.0275790163618006,0.5174529457889474,38.194881838450236,1.1545486658153417,0.8229358034387857,96.81298828125
2016-06-22,596.1160278320312,678.6699829101562,587.4829711914062,665.9149780273438,266392992.0,-0.10580625586293746,666.6519775390625,763.781005859375,694.468994140625,444.1549987792969,719.3169991629464,601.0251261393229,684.1416046804322,618.6397545857914,-0.14162326488067511,0.34213513181294775,64.15612575290994,1.3586654265653164,0.9244494216720592,91.18701171875
2016-06-23,623.9769897460938,629.3270263671875,558.1389770507812,597.4429931640625,253462000.0,0.046737481653341684,596.1160278320312,737.2260131835938,766.3079833984375,445.9809875488281,698.9840000697544,606.9583262125651,669.1004509468476,618.984092338069,-0.18573601833186115,0.3991111889669463,69.1418827015125,1.0798593780763193,0.9323866276868366,71.18804931640625
2016-06-24,665.2990112304688,681.7269897460938,625.27197265625,625.5750122070312,224316992.0,0.0662236302995558,623.9769897460938,666.6519775390625,748.9089965820312,449.5989990234375,687.0397164481027,614.1483266194662,668.1500910177529,621.9721516214496,-0.11164238343130162,0.4797608817536243,66.2408628652146,1.2768529888233486,0.9508730427483192,56.45501708984375
2016-06-25,665.1229858398438,691.7310180664062,646.5590209960938,665.281005859375,126656000.0,-0.00026458086913350165,665.2990112304688,596.1160278320312,756.2269897460938,453.3840026855469,674.0248587472098,621.2062927246094,667.3933147232756,624.756076409733,-0.12047176990712605,0.46701908735221176,58.927738411961826,1.2671248757278548,0.9520348710764731,45.1719970703125
2016-06-26,629.3670043945312,665.97998046875,616.9340209960938,665.9310302734375,109225000.0,-0.0537584510031085,665.1229858398438,623.9769897460938,763.781005859375,473.4639892578125,654.8228585379464,626.4030598958333,657.8867371410895,625.0535556345588,-0.17598500150394114,0.32928167437001377,45.07773000200154,1.2704875190830789,0.9740083331171576,49.04595947265625
2016-06-27,655.2750244140625,655.2750244140625,620.5239868164062,629.3489990234375,122134000.0,0.04116520224071096,629.3670043945312,665.2990112304688,737.2260131835938,530.0399780273438,643.1155744280134,630.5775614420573,657.2338089593327,627.0033278138817,-0.11116128202752762,0.2362747180935436,27.21063365245986,1.3519121348800252,0.8994352771619561,34.75103759765625
2016-06-28,647.0009765625,659.2479858398438,637.7730102539062,658.1019897460938,138384992.0,-0.012626832312067848,655.2750244140625,665.1229858398438,666.6519775390625,526.2329711914062,640.3082885742188,634.6031616210937,654.6756008601245,628.2934987008894,-0.029477150955291465,0.22949532238101988,25.32613802608134,1.1689209809244465,0.9008041789315743,21.4749755859375
2016-06-29,639.8900146484375,644.6820068359375,628.2839965820312,644.1220092773438,142456000.0,-0.010990650975278071,647.0009765625,629.3670043945312,596.1160278320312,533.864013671875,646.5617152622768,638.1373616536458,650.9792043072027,629.041661020086,0.07343199104309361,0.19860113860704698,16.441620105025414,0.8029803894083211,0.9028698474953759,16.39801025390625
2016-06-30,673.3369750976562,675.4030151367188,636.6079711914062,640.5910034179688,138980000.0,0.05226985838745257,639.8900146484375,655.2750244140625,623.9769897460938,531.385986328125,653.6131417410714,642.8690612792968,656.5686470048161,631.899423218639,0.07910545767344379,0.26713348191662334,15.709591735506303,0.8188272126768287,0.915263480984431,38.7950439453125
2016-07-01,676.2960205078125,686.1539916992188,669.593994140625,672.5150146484375,134431008.0,0.004394598127820171,673.3369750976562,647.0009765625,665.2990112304688,536.9199829101562,655.1841430664062,647.5149291992187,661.5004903805652,634.7637198179405,0.016529423750389682,0.2595843738991146,17.51867937494031,0.6780726157206735,0.9153900352927988,16.55999755859375
2016-07-02,703.7020263671875,703.7020263671875,676.3989868164062,676.7340087890625,112354000.0,0.04052368345860824,676.2960205078125,639.8900146484375,665.1229858398438,537.9719848632812,660.6954345703125,653.0392639160157,672.0508743772208,639.211352498537,0.058002867663083935,0.3080644460436437,25.44277509850191,0.7286328025643842,0.921607617187577,27.30303955078125
2016-07-03,658.6640014648438,704.968017578125,649.0089721679688,704.968017578125,129512000.0,-0.06400155636164562,703.7020263671875,673.3369750976562,629.3670043945312,569.1939697265625,664.8807198660714,656.0215983072917,668.7041561491266,640.4663621092666,0.046549941235793035,0.1571872445895064,21.540847710078,0.7837275891132055,0.9398715929612252,55.95904541015625
2016-07-04,683.6619873046875,683.6619873046875,650.5079956054688,658.8040161132812,92008400.0,0.037952561221273884,658.6640014648438,676.2960205078125,655.2750244140625,572.7269897460938,668.9360002790179,659.7194315592448,672.4436139380168,643.2531766380034,0.04332068495363184,0.19369612318737484,22.095996044922355,0.7755705945208312,0.9464380309923034,33.15399169921875
2016-07-05,670.6270141601562,683.4910278320312,665.0659790039062,683.208984375,130476000.0,-0.01906640033610929,683.6619873046875,703.7020263671875,647.0009765625,574.9769897460938,672.3111485072544,662.9077657063802,671.9894639935517,645.0192306716907,0.03651623174230867,0.1663545256938037,19.88035517316608,0.7866916743833525,0.9507991977849456,18.425048828125
2016-07-06,677.3309936523438,681.8980102539062,670.4180297851562,670.4180297851562,134960992.0,0.009996584316817492,670.6270141601562,658.6640014648438,639.8900146484375,585.5369873046875,677.6598597935268,665.9675659179687,673.3248464082496,647.1038605414102,0.05851158503305709,0.15676892892829453,13.815324031002003,0.7738222990161013,0.9499148528978242,11.47998046875
2016-07-07,640.56201171875,682.4320068359375,611.833984375,678.0900268554688,258091008.0,-0.054285101786537004,677.3309936523438,683.6619873046875,673.3369750976562,576.5969848632812,672.9777221679688,668.0997334798177,665.1341377358747,646.6818057786579,-0.04867542492249555,0.11093541682434527,19.787559976587264,0.792557054664622,0.9704692445713429,70.5980224609375
2016-07-08,666.5230102539062,666.7069702148438,636.4669799804688,640.68798828125,141970000.0,0.04052847040600782,640.56201171875,670.6270141601562,676.2960205078125,581.64501953125,671.5815778459821,670.9289998372395,665.4813558653825,647.9618834867384,-0.014450787757952388,0.14592747788171523,19.85905691034045,0.8622563891259353,0.9784102192015626,30.239990234375
2016-07-09,650.9600219726562,666.3839721679688,633.3989868164062,666.3839721679688,180536000.0,-0.023349513882981232,666.5230102539062,677.3309936523438,703.7020263671875,574.6300048828125,664.0470057896206,673.4733337402344,661.851022392201,648.1553117761525,-0.07494934278761167,0.13283333004062348,15.068896050776068,0.7950009962904283,0.9817936074486431,32.9849853515625
2016-07-10,649.3599853515625,652.2940063476562,641.2639770507812,650.5989990234375,102532000.0,-0.0024579644941098433,650.9600219726562,640.56201171875,658.6640014648438,577.469970703125,662.7178606305804,675.8696675618489,658.7282631320413,648.2330326519855,-0.01412558769355765,0.1244913472485929,16.004141208581654,0.6538734871069658,0.9821805971146998,11.030029296875
2016-07-11,647.6589965820312,659.6290283203125,644.97998046875,648.4840087890625,107910000.0,-0.0026194850435854455,649.3599853515625,666.5230102539062,683.6619873046875,606.7269897460938,657.5745762416294,677.2340677897135,655.9609464945388,648.1959980668271,-0.05266197534924644,0.0674636327832836,13.78244377881729,0.5643635397865194,0.9686279464574893,14.6490478515625
2016-07-12,664.551025390625,675.2589721679688,646.7789916992188,648.2830200195312,138172992.0,0.026081670906665577,647.6589965820312,650.9600219726562,670.6270141601562,672.7839965820312,656.7065778459821,676.9596354166666,658.1084662185604,649.2511611199753,-0.009060161074990969,-0.012237168590858993,12.992082830870192,0.6002323530941099,0.8954704099873786,28.47998046875
2016-07-13,654.468017578125,668.7000122070312,654.468017578125,664.7969970703125,131449000.0,-0.015172661582416813,664.551025390625,649.3599853515625,677.3309936523438,704.3759765625,653.4404384068081,675.2960367838542,657.1983540584515,649.5877325043722,-0.03375451040699562,-0.07085414699680148,9.289207488364893,0.6000232555667393,0.8811526197233363,14.23199462890625
2016-07-14,658.0780029296875,662.9019775390625,652.9229736328125,652.9229736328125,98511400.0,0.0055159079658642085,654.468017578125,647.6589965820312,640.56201171875,685.5590209960938,655.9427228655134,674.3800028483073,657.4182662762605,650.1354918866507,0.027344723680910787,-0.040085561162155336,7.41124587737685,0.4289975872816787,0.8766625134786342,9.97900390625
2016-07-15,663.2550048828125,667.0770263671875,659.0399780273438,659.1710205078125,81673104.0,0.007866851543552045,658.0780029296875,664.551025390625,666.5230102539062,694.468994140625,655.4758649553571,673.3395365397135,658.8774509278985,650.9819120799515,-0.0049030645916468,-0.04494655560028049,6.702744284385975,0.30790397975696493,0.8758629968690154,8.03704833984375
2016-07-16,660.7670288085938,666.4600219726562,659.333984375,663.781005859375,50330200.0,-0.0037511606484723625,663.2550048828125,654.468017578125,650.9600219726562,766.3079833984375,656.8768659319196,669.8215047200521,659.3498453980724,651.6132099334123,0.015065451801814955,-0.13772654973759857,6.626017363070916,0.24609991931411007,0.791484953113651,7.12603759765625
2016-07-17,679.458984375,682.364990234375,661.9929809570312,661.9929809570312,74407904.0,0.02828826916516869,660.7670288085938,658.0780029296875,649.3599853515625,748.9089965820312,661.1767229352679,667.506504313151,664.3771301423043,653.409711510289,0.04635179207591911,-0.09273491508847709,9.894879353716057,0.3039723612797939,0.7963512721792372,20.37200927734375
2016-07-18,673.1060180664062,681.5549926757812,668.625,679.8090209960938,69465000.0,-0.00935003650652666,679.458984375,663.2550048828125,647.6589965820312,756.2269897460938,664.81201171875,664.7358052571615,666.5593521233297,654.6804409655223,0.039290771252572076,-0.109915373038452,8.703674600776608,0.3198625799095256,0.7954720958826581,12.92999267578125
2016-07-19,672.864013671875,673.2769775390625,667.6320190429688,672.7379760742188,61203300.0,-0.0003595338446481522,673.1060180664062,660.7670288085938,664.551025390625,763.781005859375,665.9995814732143,661.7052388509114,668.1355175104661,655.8535746885127,0.01250917982763422,-0.11903541917123739,9.214283092703214,0.27019516662689913,0.7941606581673498,5.64495849609375
2016-07-20,665.6849975585938,672.9290161132812,663.3599853515625,672.8060302734375,94636400.0,-0.010669341750207062,672.864013671875,679.458984375,654.468017578125,737.2260131835938,667.6020071847098,659.3205383300781,667.522887522498,656.4878600349696,0.017139080412175822,-0.09704081834559997,7.73052065432464,0.2544194118178655,0.7865777303894966,9.56903076171875
2016-07-21,665.0120239257812,666.218994140625,660.4149780273438,665.22802734375,60491800.0,-0.0010109490754345307,665.6849975585938,673.1060180664062,658.0780029296875,666.6519775390625,668.5925816127232,659.2658732096354,666.8951716233188,657.0378060924414,0.010536776742611442,-0.0024599846224638844,6.679550756743187,0.2540870450926021,0.7111325217287996,5.80401611328125
2016-07-22,650.6190185546875,666.5830078125,646.7219848632812,664.9219970703125,134169000.0,-0.021643225766245777,665.0120239257812,672.864013671875,663.2550048828125,596.1160278320312,666.7874407087054,661.0826395670573,662.826133356161,656.6236907674252,-0.01905147527738238,0.09143017160748723,9.48198201627202,0.2955888122126138,0.605359271208081,19.86102294921875
2016-07-23,655.5560302734375,656.3660278320312,648.5239868164062,650.7260131835938,69532200.0,0.007588176149103898,650.6190185546875,665.6849975585938,660.7670288085938,623.9769897460938,666.0430123465402,662.1352742513021,661.0086075854801,656.5548094452324,-0.007886287160169037,0.050609302981178494,10.210026963358938,0.30421616344485397,0.5851533776048397,7.842041015625
2016-07-24,661.2849731445312,663.1099853515625,652.7930297851562,655.4099731445312,118184000.0,0.008739059068229693,655.5560302734375,665.0120239257812,679.458984375,665.2990112304688,663.4467250279018,662.0014729817708,661.0776989752429,656.8599812968001,-0.02674776792772282,-0.006033434618388456,8.3758937856214,0.2067849017522704,0.5383505167470802,10.31695556640625
2016-07-25,654.0969848632812,661.8280029296875,653.39501953125,661.2630004882812,78176496.0,-0.010869728745036777,661.2849731445312,650.6190185546875,673.1060180664062,665.1229858398438,660.7311488560268,661.6339396158854,659.3325204472525,656.6817234623796,-0.02824077142814918,-0.016577386755984858,7.782767307471547,0.20953233800199889,0.5397309748531863,8.4329833984375
2016-07-26,651.7839965820312,656.2249755859375,645.8790283203125,654.2260131835938,225135008.0,-0.0035361549353930544,654.0969848632812,655.5560302734375,672.864013671875,629.3670043945312,657.7197178431919,662.381172688802,657.4453894809471,656.3657410830023,-0.03132879253685794,0.035618314959275255,6.228869744082099,0.20738977192913416,0.504230761859096,10.345947265625
2016-07-27,654.3519897460938,657.4559936523438,648.447021484375,651.6270141601562,147460992.0,0.003939945100722264,651.7839965820312,661.2849731445312,665.6849975585938,655.2750244140625,656.1007167271206,662.3504048665365,656.6720395472338,656.2358216419115,-0.01702458047584654,-0.0014086217749472718,5.201613035507225,0.20772292268869819,0.48367829660489026,9.00897216796875
2016-07-28,655.0349731445312,657.594970703125,654.4920043945312,654.4920043945312,86428400.0,0.001043755362771126,654.3519897460938,654.0969848632812,665.0120239257812,647.0009765625,654.6754237583706,662.6182047526041,656.2627729465581,656.1583475453064,-0.015002812614352767,0.012417286639528236,3.4118631785408504,0.20908357905771857,0.4814378313802604,3.10296630859375
2016-07-29,656.9920043945312,657.7960205078125,654.7860107421875,655.1110229492188,60703500.0,0.002987674445236399,655.0349731445312,651.7839965820312,650.6190185546875,639.8900146484375,655.5858503069196,663.1882710774739,656.4450808085514,656.2121318581596,0.00979526521373586,0.026726451975484844,2.9708261830605136,0.1296149338156708,0.4796239321266604,3.010009765625
2016-07-30,655.0469970703125,658.2230224609375,654.208984375,657.0120239257812,38456100.0,-0.0029604733561579,656.9920043945312,654.3519897460938,655.5560302734375,673.3369750976562,655.5131312779018,662.5786051432292,656.0955598739918,656.136961871847,-0.000776490764508253,-0.027163186790226557,2.9778993277052175,0.12114930326603333,0.4428668162474893,4.0140380859375
2016-07-31,624.6810302734375,655.2849731445312,624.364990234375,655.0999755859375,110818000.0,-0.04635692848404205,655.0469970703125,655.0349731445312,661.2849731445312,676.2960205078125,650.2839965820312,660.85810546875,648.2419274738531,654.1075469300142,-0.055352751623910734,-0.07632011525902327,11.395208441700914,0.3372703357469777,0.4701250876181909,30.91998291015625
2016-08-01,606.27197265625,626.1190185546875,605.8839721679688,624.6019897460938,121887000.0,-0.02946953200920699,624.6810302734375,656.9920043945312,654.0969848632812,703.7020263671875,643.4518519810268,657.6104370117188,637.7494387694524,651.0213808478359,-0.07311608723747232,-0.13845356423643307,19.895043872139713,0.3719738848213497,0.45286760776202384,20.23504638671875
2016-08-02,547.4650268554688,612.8480224609375,531.333984375,606.39697265625,330932992.0,-0.09699763217344737,606.27197265625,655.0469970703125,651.7839965820312,658.6640014648438,628.5491420200893,653.9038045247396,615.1783357909565,644.3403257515541,-0.16005144384276593,-0.16882503729074716,40.75186547635933,0.7164247684829168,0.5173077805119242,81.5140380859375
2016-08-03,566.35498046875,573.3599853515625,541.5469970703125,548.656005859375,207982000.0,0.03450440244883124,547.4650268554688,624.6810302734375,654.3519897460938,683.6619873046875,615.9781406947544,649.9935709635416,602.9724969604049,639.3090131526636,-0.1344796235914083,-0.1715862648710602,44.83377353973115,0.8159509371931867,0.5137665697132254,31.81298828125
2016-08-04,578.2890014648438,579.4959716796875,565.7769775390625,566.3289794921875,125292000.0,0.021071627173149254,566.35498046875,606.27197265625,655.0349731445312,670.6270141601562,605.0144304547991,646.9156372070313,596.8016230865146,635.3722382050623,-0.11716316658828807,-0.13768907417329412,43.03877700820711,0.8584936544735654,0.5198549466092268,13.718994140625
